Date,Open,High,Low,Close,Adj Close,Volume
2023-02-17,4541.649902,4587.000000,4517.000000,4532.299805,4455.848145,11461
2023-02-20,4523.149902,4544.200195,4442.200195,4454.149902,4379.016602,4157
2023-02-21,4433.049805,4524.600098,4433.049805,4503.700195,4427.730957,9211
2023-02-22,4524.899902,4537.350098,4476.600098,4482.450195,4406.839355,6229
2023-02-23,4482.600098,4498.200195,4430.000000,4452.950195,4377.836914,3483
2023-02-24,4451.549805,4494.600098,4420.450195,4441.200195,4366.285156,7802
2023-02-27,4441.149902,4467.149902,4376.600098,4387.950195,4313.933594,4059
2023-02-28,4377.149902,4472.350098,4377.149902,4461.750000,4386.488281,2098
2023-03-01,4445.000000,4451.399902,4355.549805,4380.200195,4306.314453,6587
2023-03-02,4413.950195,4413.950195,4346.250000,4392.000000,4317.915039,4703
2023-03-03,4390.049805,4443.000000,4383.549805,4414.350098,4339.888184,4142
2023-03-06,4372.250000,4388.500000,4281.000000,4318.850098,4245.999023,14660
2023-03-08,4318.000000,4369.899902,4313.549805,4340.649902,4267.431152,4438
2023-03-09,4363.950195,4363.950195,4277.649902,4292.299805,4219.896484,4262
2023-03-10,4280.049805,4360.000000,4280.049805,4309.250000,4236.561035,14184
2023-03-13,4300.649902,4346.500000,4290.149902,4302.750000,4230.170410,21113
2023-03-14,4320.000000,4342.899902,4277.700195,4290.899902,4218.520020,5478
2023-03-15,4305.000000,4318.450195,4238.450195,4244.200195,4172.608398,2844
2023-03-16,4245.049805,4320.000000,4245.049805,4313.049805,4240.296387,6547
2023-03-17,4301.649902,4368.000000,4301.649902,4362.049805,4288.470215,6796
2023-03-20,4355.049805,4362.549805,4263.649902,4328.549805,4255.535156,4231
2023-03-21,4332.049805,4385.600098,4260.000000,4264.100098,4192.172363,6112
2023-03-22,4255.649902,4272.100098,4231.500000,4245.350098,4173.738770,7022
2023-03-23,4245.350098,4252.750000,4198.450195,4243.500000,4171.919922,3928
2023-03-24,4242.799805,4242.799805,4191.000000,4195.649902,4124.876953,6298
2023-03-27,4205.049805,4242.000000,4199.350098,4211.549805,4140.508789,3355
2023-03-28,4214.750000,4225.600098,4154.000000,4199.350098,4128.514648,2863
2023-03-29,4209.950195,4293.799805,4199.799805,4275.899902,4203.773438,6715
2023-03-31,4240.049805,4332.850098,4240.049805,4322.000000,4249.095703,6234
2023-04-03,4324.000000,4348.250000,4288.500000,4320.450195,4247.572266,4967
2023-04-05,4350.000000,4359.100098,4295.000000,4328.250000,4255.240234,3953
2023-04-06,4330.000000,4330.000000,4290.000000,4299.750000,4227.221191,4959
2023-04-10,4300.000000,4305.049805,4245.600098,4265.899902,4193.941895,10900
2023-04-11,4275.000000,4305.799805,4265.549805,4272.850098,4200.774902,9806
2023-04-12,4270.049805,4299.200195,4262.700195,4268.399902,4196.399902,42796
2023-04-13,4222.049805,4349.000000,4222.049805,4262.049805,4262.049805,11176
2023-04-17,4260.049805,4401.149902,4259.250000,4335.350098,4335.350098,23930
2023-04-18,4335.500000,4372.450195,4290.000000,4301.950195,4301.950195,36421
2023-04-19,4307.149902,4326.149902,4271.299805,4297.549805,4297.549805,5118
2023-04-20,4275.049805,4318.350098,4246.899902,4255.850098,4255.850098,5718
2023-04-21,4230.149902,4333.850098,4230.149902,4327.250000,4327.250000,12927
2023-04-24,4327.250000,4335.299805,4296.200195,4314.500000,4314.500000,18290
2023-04-25,4324.950195,4409.850098,4314.649902,4402.600098,4402.600098,14205
2023-04-26,4356.049805,4421.000000,4356.049805,4404.399902,4404.399902,27007
2023-04-27,4381.649902,4428.000000,4381.649902,4413.200195,4413.200195,2931
2023-04-28,4395.049805,4563.899902,4395.049805,4554.250000,4554.250000,9136
2023-05-02,4553.000000,4605.000000,4501.649902,4509.299805,4509.299805,9484
2023-05-03,4499.950195,4547.399902,4444.049805,4530.299805,4530.299805,12471
2023-05-04,4538.950195,4595.000000,4510.450195,4584.750000,4584.750000,10445
2023-05-05,4580.049805,4635.000000,4580.049805,4623.899902,4623.899902,5549
2023-05-08,4654.950195,4700.350098,4575.000000,4600.000000,4600.000000,13769
2023-05-09,4620.000000,4631.000000,4584.000000,4596.149902,4596.149902,23107
2023-05-10,4630.000000,4666.000000,4588.000000,4605.799805,4605.799805,10589
2023-05-11,4624.950195,4651.000000,4606.549805,4627.000000,4627.000000,26025
2023-05-12,4627.000000,4674.049805,4600.450195,4617.649902,4617.649902,36005
2023-05-15,4631.000000,4678.000000,4627.399902,4628.950195,4628.950195,9908
2023-05-16,4662.100098,4662.100098,4579.299805,4606.450195,4606.450195,5984
2023-05-17,4619.750000,4637.500000,4585.950195,4630.299805,4630.299805,4980
2023-05-18,null,null,null,null,null,null
2023-05-19,4576.899902,4594.850098,4486.000000,4501.000000,4501.000000,7366
2023-05-22,4499.000000,4539.299805,4485.700195,4497.600098,4497.600098,3891
2023-05-23,4497.600098,4580.000000,4493.149902,4520.149902,4520.149902,4714
2023-05-24,4525.000000,4568.700195,4507.250000,4518.049805,4518.049805,3668
2023-05-25,4555.049805,4706.049805,4533.899902,4564.549805,4564.549805,19986
2023-05-26,4595.000000,4622.000000,4553.149902,4596.899902,4596.899902,9861
2023-05-29,null,null,null,null,null,null
2023-05-30,4619.950195,4621.399902,4562.950195,4571.750000,4571.750000,11932
2023-05-31,4574.000000,4679.049805,4568.149902,4657.250000,4657.250000,7121
2023-06-01,4679.950195,4679.950195,4591.100098,4630.649902,4630.649902,6518
2023-06-02,4615.049805,4716.850098,4615.049805,4656.250000,4656.250000,12995
2023-06-05,4627.600098,4711.000000,4627.600098,4687.649902,4687.649902,7468
2023-06-06,4650.049805,4717.000000,4650.049805,4702.799805,4702.799805,8691
2023-06-07,4697.049805,4907.000000,4697.049805,4893.100098,4893.100098,30544
2023-06-08,4916.399902,4916.399902,4860.000000,4875.149902,4875.149902,5651
2023-06-09,4865.049805,4980.000000,4836.049805,4877.700195,4877.700195,19532
2023-06-12,4900.000000,4907.450195,4867.399902,4899.299805,4899.299805,3388
2023-06-13,4888.049805,4950.799805,4888.049805,4939.750000,4939.750000,2826
2023-06-14,4940.000000,4976.450195,4928.399902,4934.200195,4934.200195,4533
2023-06-15,4934.000000,5017.450195,4920.299805,4973.600098,4973.600098,5532
2023-06-16,4961.649902,5057.649902,4961.649902,5045.250000,5045.250000,5088
2023-06-19,5057.000000,5063.000000,5004.350098,5016.100098,5016.100098,6438
2023-06-20,5010.649902,5060.000000,5008.899902,5054.250000,5054.250000,14344
2023-06-21,5084.950195,5084.950195,5055.049805,5074.600098,5074.600098,4887
2023-06-22,5022.100098,5071.049805,4975.700195,4990.100098,4990.100098,5389
2023-06-23,4980.549805,4987.500000,4943.750000,4971.000000,4971.000000,4848
2023-06-26,4971.000000,5023.350098,4953.649902,4999.750000,4999.750000,6008
2023-06-27,4966.049805,5038.750000,4950.350098,4955.200195,4955.200195,4299
2023-06-28,4975.000000,5019.250000,4960.399902,4993.649902,4993.649902,5901
2023-06-30,4956.049805,5031.750000,4955.850098,5022.450195,5022.450195,7781
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,5168.750000,5181.250000,5044.100098,5056.799805,5056.799805,4305
2023-07-10,5065.049805,5098.549805,4992.049805,5030.700195,5030.700195,15533
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,5100.000000,5150.000000,5088.299805,5146.000000,5146.000000,4697
2023-07-17,5134.149902,5195.000000,5120.000000,5130.899902,5130.899902,9010
2023-07-18,null,null,null,null,null,null
2023-07-19,5032.049805,5142.000000,5032.049805,5063.000000,5063.000000,20690
2023-07-20,5079.950195,5088.500000,5017.950195,5051.049805,5051.049805,34158
2023-07-21,5043.049805,5103.750000,5001.250000,5045.000000,5045.000000,29528
2023-07-24,5045.000000,5045.000000,4945.000000,4969.850098,4969.850098,9270
2023-07-25,null,null,null,null,null,null
2023-07-26,4845.049805,4993.200195,4845.049805,4984.350098,4984.350098,3515
2023-07-27,null,null,null,null,null,null
2023-07-28,4885.049805,4957.500000,4851.500000,4903.500000,4903.500000,6142
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,4800.049805,4817.399902,4770.000000,4790.049805,4790.049805,7290
2023-08-04,4790.000000,4830.000000,4769.250000,4798.250000,4798.250000,10651
2023-08-07,4775.600098,4810.299805,4620.000000,4659.649902,4659.649902,35599
2023-08-08,4644.950195,4680.649902,4596.799805,4604.049805,4604.049805,10587
2023-08-09,4615.000000,4633.000000,4575.000000,4602.500000,4602.500000,13879
2023-08-10,4595.000000,4613.500000,4531.450195,4539.350098,4539.350098,22648
2023-08-11,4540.000000,4544.950195,4489.000000,4511.299805,4511.299805,9189
2023-08-14,4491.049805,4520.000000,4453.950195,4500.000000,4500.000000,13211
2023-08-16,4480.100098,4512.950195,4422.000000,4498.700195,4498.700195,15433
2023-08-17,4482.950195,4525.000000,4475.000000,4502.850098,4502.850098,8750
2023-08-18,4502.850098,4552.799805,4462.799805,4535.649902,4535.649902,13444
2023-08-21,4550.000000,4558.100098,4500.049805,4509.450195,4509.450195,11533
2023-08-22,4519.750000,4520.000000,4496.899902,4509.950195,4509.950195,3306
2023-08-23,4619.200195,4619.200195,4485.000000,4509.049805,4509.049805,8140
2023-08-24,4515.049805,4559.850098,4515.049805,4544.200195,4544.200195,22220
2023-08-25,4558.950195,4558.950195,4505.600098,4525.549805,4525.549805,20476
2023-08-28,4549.950195,4549.950195,4484.350098,4510.700195,4510.700195,6868
2023-08-29,4510.700195,4534.950195,4485.700195,4526.000000,4526.000000,4428
2023-08-30,4541.049805,4554.450195,4512.700195,4549.200195,4549.200195,3172
2023-08-31,4560.049805,4568.750000,4441.000000,4471.350098,4471.350098,59372
2023-09-01,4475.000000,4497.000000,4425.149902,4485.049805,4485.049805,14718
2023-09-04,4473.700195,4512.750000,4450.000000,4505.100098,4505.100098,11409
2023-09-05,4508.000000,4539.250000,4487.850098,4515.600098,4515.600098,4416
2023-09-06,4515.000000,4589.549805,4502.500000,4569.350098,4569.350098,44204
2023-09-07,4575.049805,4589.950195,4521.000000,4529.600098,4529.600098,9591
2023-09-08,4540.750000,4548.450195,4515.000000,4540.450195,4540.450195,2689
2023-09-11,4545.000000,4575.000000,4540.450195,4565.500000,4565.500000,14943
2023-09-12,4571.000000,4571.399902,4506.899902,4566.950195,4566.950195,4503
2023-09-13,4578.950195,4630.000000,4551.000000,4608.549805,4608.549805,9457
2023-09-14,4610.049805,4628.950195,4553.250000,4573.850098,4573.850098,10281
2023-09-15,4620.950195,4620.950195,4520.000000,4531.950195,4531.950195,14617
2023-09-18,4537.000000,4604.549805,4522.350098,4596.350098,4596.350098,20914
2023-09-20,4596.350098,4600.000000,4508.000000,4530.149902,4530.149902,52430
2023-09-21,4511.049805,4562.000000,4480.000000,4556.350098,4556.350098,42143
2023-09-22,4560.000000,4571.799805,4510.000000,4562.250000,4562.250000,2990
2023-09-25,4521.049805,4586.799805,4521.049805,4569.899902,4569.899902,26785
2023-09-26,4569.899902,4610.000000,4554.250000,4602.899902,4602.899902,24742
2023-09-27,4598.950195,4633.000000,4569.600098,4627.600098,4627.600098,13957
2023-09-28,4625.000000,4634.100098,4505.899902,4522.100098,4522.100098,31933
2023-09-29,4584.950195,4584.950195,4509.000000,4537.000000,4537.000000,3530
2023-10-03,4535.250000,4547.250000,4487.399902,4498.600098,4498.600098,26395
2023-10-04,4509.750000,4540.600098,4467.950195,4532.850098,4532.850098,7629
2023-10-05,4569.950195,4569.950195,4500.399902,4529.549805,4529.549805,5256
2023-10-06,4510.049805,4545.700195,4510.049805,4537.549805,4537.549805,2074
2023-10-09,4535.000000,4535.000000,4498.399902,4523.950195,4523.950195,5465
2023-10-10,4532.600098,4540.000000,4504.200195,4530.200195,4530.200195,4917
2023-10-11,4544.549805,4567.350098,4523.049805,4554.000000,4554.000000,7747
2023-10-12,4599.850098,4599.850098,4532.899902,4559.350098,4559.350098,5069
2023-10-13,4565.000000,4585.600098,4517.399902,4580.049805,4580.049805,40557
2023-10-16,4550.049805,4590.000000,4550.049805,4583.600098,4583.600098,6480
2023-10-17,4565.399902,4610.649902,4563.250000,4602.000000,4602.000000,11564
2023-10-18,4609.049805,4622.000000,4585.399902,4603.600098,4603.600098,9275
2023-10-19,4615.549805,4615.549805,4562.200195,4604.200195,4604.200195,9202
2023-10-20,4604.200195,4604.200195,4558.700195,4577.350098,4577.350098,7119
2023-10-23,4578.950195,4600.000000,4516.549805,4528.049805,4528.049805,3451
2023-10-25,4481.100098,4583.000000,4481.100098,4527.850098,4527.850098,41145
2023-10-26,4520.100098,4522.000000,4476.899902,4510.850098,4510.850098,20936
2023-10-27,4507.549805,4541.350098,4490.799805,4510.500000,4510.500000,5196
2023-10-30,4504.600098,4509.549805,4442.299805,4463.100098,4463.100098,24399
2023-10-31,4463.100098,4463.100098,4405.000000,4422.850098,4422.850098,13102
2023-11-01,4419.549805,4454.299805,4349.950195,4400.799805,4400.799805,7308
2023-11-02,4521.350098,4569.049805,4455.049805,4528.899902,4528.899902,25194
2023-11-03,4528.899902,4581.000000,4525.549805,4548.049805,4548.049805,34066
2023-11-06,4550.049805,4626.299805,4549.149902,4619.700195,4619.700195,11357
2023-11-07,4600.049805,4667.750000,4592.799805,4659.100098,4659.100098,4486
2023-11-08,4659.149902,4685.450195,4649.049805,4669.000000,4669.000000,9982
2023-11-09,4683.950195,4683.950195,4633.000000,4645.649902,4645.649902,2955
2023-11-10,4679.950195,4689.000000,4624.000000,4684.600098,4684.600098,2823
2023-11-13,4672.899902,4701.000000,4641.899902,4696.200195,4696.200195,6287
2023-11-15,4711.049805,4722.549805,4669.500000,4711.799805,4711.799805,6407
2023-11-16,4686.049805,4727.899902,4678.049805,4696.649902,4696.649902,9160
2023-11-17,4714.950195,4746.000000,4693.600098,4718.000000,4718.000000,2614
2023-11-20,4660.100098,4735.350098,4660.100098,4712.250000,4712.250000,2501
2023-11-21,4695.049805,4714.000000,4664.000000,4697.049805,4697.049805,7094
2023-11-22,4724.950195,4724.950195,4663.700195,4691.149902,4691.149902,1489
2023-11-23,4704.950195,4710.000000,4677.149902,4706.100098,4706.100098,1281
2023-11-24,4706.200195,4711.100098,4638.450195,4642.850098,4642.850098,4337
2023-11-28,4679.950195,4722.000000,4628.299805,4716.600098,4716.600098,2449
2023-11-29,4670.049805,4830.000000,4670.049805,4802.149902,4802.149902,20992
2023-11-30,4848.100098,4878.000000,4799.250000,4850.899902,4850.899902,5413
2023-12-01,4862.000000,4983.000000,4859.899902,4969.299805,4969.299805,6416
2023-12-04,4999.950195,4999.950195,4914.649902,4936.500000,4936.500000,4515
2023-12-05,4931.049805,4974.049805,4931.049805,4947.700195,4947.700195,3997
2023-12-06,4950.000000,5022.000000,4949.950195,5004.500000,5004.500000,3004
2023-12-07,4983.049805,5025.000000,4961.950195,5018.100098,5018.100098,6588
2023-12-08,5013.399902,5058.000000,4929.250000,4944.350098,4944.350098,8978
2023-12-11,4988.100098,4988.100098,4901.500000,4938.149902,4938.149902,6254
2023-12-12,4952.950195,4971.250000,4877.100098,4897.000000,4897.000000,2686
2023-12-13,4880.149902,4930.100098,4860.000000,4921.399902,4921.399902,1322
2023-12-14,4942.549805,4965.000000,4895.100098,4946.149902,4946.149902,5127
2023-12-15,4902.200195,4955.350098,4879.299805,4915.649902,4915.649902,5088
2023-12-18,4925.000000,4925.000000,4837.049805,4878.399902,4878.399902,7755
2023-12-19,4902.299805,4925.000000,4860.000000,4909.950195,4909.950195,3826
2023-12-20,4921.000000,5049.700195,4915.950195,4955.299805,4955.299805,6460
2023-12-21,4929.950195,5110.000000,4876.700195,5056.149902,5056.149902,25453
2023-12-22,5075.200195,5185.750000,5049.899902,5159.399902,5159.399902,6573
2023-12-26,5159.399902,5242.700195,5150.399902,5236.450195,5236.450195,5031
2023-12-27,5247.350098,5247.350098,5157.950195,5207.200195,5207.200195,7514
2023-12-28,5207.350098,5338.799805,5187.700195,5261.100098,5261.100098,12804
2023-12-29,5281.100098,5386.250000,5242.899902,5338.950195,5338.950195,6107
